id,date,product,category,link,title,description
ec2591b73380194c5112a9a2aeaa987bd00fc574,"Fri, 02 Sep 2022 17:54:29 +0000",amazon-amp,management-and-governance,https://aws.amazon.com/about-aws/whats-new/2022/09/amazon-managed-service-prometheus-alert-manager-ruler-logs-available-amazon-cloudwatch-logs/, Amazon Managed Service for Prometheus Alert Manager & Ruler logs now available in Amazon CloudWatch Logs, <p>Amazon Managed Service for Prometheus now provides Alert Manager &amp
b291dbf7d22b20604e8f5df7230df37f6d6e3c36,"Thu, 15 Sep 2022 17:37:29 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/09/appflow-now-supports-deleting-records-salesforce/, AppFlow now supports deleting records in Salesforce," <p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers to securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports deleting records in <a href=""https://www.salesforce.com/"" rel=""noopener"" target=""_blank"">Salesforce</a>. Customers of Amazon AppFlow may now execute Amazon Appflow flows which delete targeted records in a destination Salesforce instance.&nbsp"
d06790162e20233de5349f947eb1e01768213ea7,"Wed, 14 Sep 2022 19:10:23 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/09/amazon-connect-customer-profiles-supports-amazon-appflow-connectors/, Amazon Connect Customer Profiles now supports Amazon AppFlow connectors," <p><a href=""https://aws.amazon.com/connect/customer-profiles/"" rel=""noopener"" target=""_blank"">Amazon Connect Customer Profiles</a> is&nbsp"
c061d919a0ad7d3206ebfa0c3312e2a9c44678d0,"Tue, 30 Aug 2022 22:07:12 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/08/appflow-supports-salesforce-version-55-0-additional-aws-privatelink-regions/,AppFlow now supports Salesforce version 55.0 and additional AWS PrivateLink regions,"<p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers to securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports Salesforce API version 55.0 which is the latest API in the Salesforce Summer ’22 release.</p>"
087b8b0e37a797704de15a765f99b356a2cb0846,"Mon, 29 Aug 2022 17:23:34 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-appflow-supports-jira-cloud-source/, Amazon AppFlow now supports Jira Cloud as a source," <p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers to securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports <a href=""https://developer.atlassian.com/cloud/jira/platform/"" rel=""noopener"" target=""_blank"">Jira Cloud</a> as a source.</p>"
adf2cb224da49ef9882fd286481d73bae152f4c1,"Thu, 11 Aug 2022 19:05:16 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-appflow-supports-data-sap-applications-aws-services-operational-data-provisioning/, Amazon AppFlow now supports data transfers from SAP applications to AWS Services using SAP Operational Data Provisioning (ODP),"<p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers to securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports data transfers from SAP applications to AWS Services using SAP Operational Data Provisioning (ODP) framework. With this launch AppFlow customers can use the AppFlow SAP OData connector to perform full and incremental data transfers, including Change Data Capture using SAP Operational Delta Queue, from SAP ERP/BW applications (including ECC, BW, BW/4HANA and S/4HANA) to AWS services such as Amazon S3.</p>"
628ef1e8002256406a750ae92dee766d5fad2b2b,"Thu, 11 Aug 2022 20:54:16 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-appflow-supports-zendesk-chat-sell-sources/, Amazon AppFlow now supports Zendesk Chat and Zendesk Sell as sources," <p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a&nbsp"
75cf8da5fe172677f5af37e4feffd61a82d5e488,"Fri, 17 Jun 2022 15:30:41 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-appflow-supports-facebook-google-ads-mixpanel-sources/," Amazon AppFlow now supports Facebook Ads, Google Ads, and Mixpanel as sources"," <p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers to securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports <a href=""https://www.facebook.com/business/ads"" rel=""noopener"" target=""_blank"">Facebook Ads</a>, <a href=""https://ads.google.com/home/#!/"" rel=""noopener"" target=""_blank"">Google Ads</a> and <a href=""https://mixpanel.com/"" rel=""noopener"" target=""_blank"">Mixpanel</a> as sources. With this launch, AppFlow customers can now ingest rich marketing and product analytics data from these sources. Once ingested, customers are able to integrate, enrich, and analyze this data in combination with data from a growing set of AppFlow-connected marketing applications such as Marketo, Salesforce Marketing Cloud, and web analytics applications such as Google Analytics.<br /> </p>"
bb799dcb9a428ffa12152799cc11535acb88cf79,"Fri, 10 Jun 2022 17:39:45 +0000",amazon-appflow,application-integration,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-appflow-supports-salesforce-marketing-cloud-source/, Amazon AppFlow now supports Salesforce Marketing Cloud as a source,"<p><a href=""https://aws.amazon.com/appflow/"" rel=""noopener"" target=""_blank"">Amazon AppFlow</a>, a fully managed integration service that helps customers securely transfer data between AWS services and software-as-a-service (SaaS) applications in just a few clicks, now supports <a href=""https://www.salesforce.com/eu/products/marketing-cloud/platform/"" rel=""noopener"" target=""_blank"">Salesforce Marketing Cloud</a> as a source. Salesforce Marketing Cloud is a leading marketing automation platform for B2B and B2C customers that helps companies deliver relevant, personalized journeys across channels and devices. With this launch, AppFlow customers can now ingest Salesforce Marketing Cloud data such as Campaigns and Activities into AWS where it may be further analyzed and enriched. With this launch, AppFlow is building upon its existing capabilities for data transfer with <a href=""https://docs.aws.amazon.com/appflow/latest/userguide/salesforce.html"" rel=""noopener"" target=""_blank"">Salesforce applications</a>.<br /> </p>"
1bec2964b27c5af1d505b179c4390c47018d4779,"Fri, 07 Oct 2022 16:33:51 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-appstream-2-0-webcams-streaming-linux-applications-desktops/,Amazon AppStream 2.0 now supports webcams while streaming Linux applications and desktops,"<p>Amazon AppStream 2.0 now supports real-time audio-video (AV) by seamlessly redirecting local webcam video input to Linux AppStream 2.0 streaming sessions. Previously, this feature is only available when streaming Windows applications and desktops. With real-time AV support available in Linux streaming sessions, your users can collaborate using webcams without having to leave their Linux AppStream 2.0 sessions. </p>"
1bec2964b27c5af1d505b179c4390c47018d4779,"Fri, 07 Oct 2022 16:33:51 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-appstream-2-0-webcams-streaming-linux-applications-desktops/,Amazon AppStream 2.0 now supports webcams while streaming Linux applications and desktops,"<p>Amazon AppStream 2.0 now supports real-time audio-video (AV) by seamlessly redirecting local webcam video input to Linux AppStream 2.0 streaming sessions. Previously, this feature is only available when streaming Windows applications and desktops. With real-time AV support available in Linux streaming sessions, your users can collaborate using webcams without having to leave their Linux AppStream 2.0 sessions. </p>"
105b67dcdb4b07c77f2bf10351213d8b9ac503b7,"Fri, 07 Oct 2022 16:39:33 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-appstream-2-0-supports-linux-images-gui/,Amazon AppStream 2.0 now supports creating Linux Images using Graphical User Interface (GUI),"<p>Amazon AppStream 2.0 adds Graphical User Interface (GUI) support for the Linux Image Assistant tool. With this launch, you can now create Linux AppStream 2.0 images in the similar easy way you create Windows AppStream 2.0 images. The new tool gives you step-by-step visual guidance throughout the entire process, greatly reducing the complexity of creating Linux AppStream 2.0 images.</p>"
105b67dcdb4b07c77f2bf10351213d8b9ac503b7,"Fri, 07 Oct 2022 16:39:33 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-appstream-2-0-supports-linux-images-gui/,Amazon AppStream 2.0 now supports creating Linux Images using Graphical User Interface (GUI),"<p>Amazon AppStream 2.0 adds Graphical User Interface (GUI) support for the Linux Image Assistant tool. With this launch, you can now create Linux AppStream 2.0 images in the similar easy way you create Windows AppStream 2.0 images. The new tool gives you step-by-step visual guidance throughout the entire process, greatly reducing the complexity of creating Linux AppStream 2.0 images.</p>"
f9ee8e6dfc9bfb2a2e53a43fd89b3ef0262d4495,"Wed, 29 Jun 2022 21:18:10 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-appstream-2-0-udp-streaming-windows-native-client/,Amazon AppStream 2.0 enables UDP streaming for Windows native client,"<p>Starting today, Amazon AppStream 2.0 introduces support for streaming over UDP, when using the Windows native client. Amazon AppStream 2.0 is a fully managed service that provides non-persistent desktops, and application streaming products to end-users. Previously, you were able to stream over TCP via Windows native client. With your end users now working from home or in different countries compared to your corporate offices, they may operate in sub-optimal network conditions you are unable to control. These network conditions can impact your end users experience and productivity. With UDP streaming your end users will experience a more responsive streaming quality in sub-optimal network conditions, with higher round trip latency. <br /> </p>"
ba158415a9ba5c332b3ef6b713451b97d33ba391,"Tue, 28 Jun 2022 21:37:01 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-appstream-2-0-aws-east-ohio-region/,Amazon AppStream 2.0 is now available in the AWS US East (Ohio) Region,"<p>Amazon AppStream 2.0 is now available in the AWS US East (Ohio) region. You can now deploy AppStream 2.0 for your active workloads, as well as to meet your disaster recovery (DR) and business continuity needs. With this launch, you can deploy General Purpose, Compute Optimized, Memory Optimized, Graphics Design, Graphics Pro and Graphics G4 instances to meet the needs of your users. <br /> </p>"
2bb3d4a7a41d385653f7a61399c85b42c82cd76d,"Mon, 06 Jun 2022 18:31:47 +0000",amazon-appstream-2-0,end-user-computing,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-appstream-2-0-larger-instance-sizes-general-purpose-instance-family/,Amazon AppStream 2.0 adds larger instance sizes to the General Purpose instance family,"<p>Amazon AppStream 2.0 adds new instance sizes stream.standard.xlarge, and stream.standard.2xlarge to the General Purpose instance family. stream.standard.xlarge offers 4 vCPUs and 16 GiB of memory, and stream.standard.2xlarge offers 8 vCPUs and 32 GiB of memory. These new instances provide higher performance options of compute, memory and networking resources for a diverse set of workloads that require more system resources to run effectively. A few examples include Integrated Development Environments, Web Servers and Code Repositories. The new instance sizes are available across all AppStream fleet types Always-On, On-Demand, and Elastic fleets.</p>"
1cc1687ba080b83083c309c4a73414f7c4a21422,"Thu, 13 Oct 2022 18:26:10 +0000",amazon-athena,analytics,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-athena-announces-upgraded-query-engine/,Amazon Athena announces upgraded query engine,"""<p><a href=""""https://aws.amazon.com/athena/"""" rel=""""noopener"""" target=""""_blank"""">Amazon Athena</a> has upgraded its SQL query engine to include the latest features from the Trino open source project. Athena engine version 3 includes over 50 new SQL functions, 30 new features, and more than 90 query performance improvements. With today’s launch, Athena is also introducing a continuous integration approach to open source software management that will improve currency with the Trino and Presto projects so that you get faster access to community improvements, integrated and tuned within the Athena engine.</p>"""
1cc1687ba080b83083c309c4a73414f7c4a21422,"Thu, 13 Oct 2022 18:26:10 +0000",amazon-athena,analytics,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-athena-announces-upgraded-query-engine/,Amazon Athena announces upgraded query engine,"""<p><a href=""""https://aws.amazon.com/athena/"""" rel=""""noopener"""" target=""""_blank"""">Amazon Athena</a> has upgraded its SQL query engine to include the latest features from the Trino open source project. Athena engine version 3 includes over 50 new SQL functions, 30 new features, and more than 90 query performance improvements. With today’s launch, Athena is also introducing a continuous integration approach to open source software management that will improve currency with the Trino and Presto projects so that you get faster access to community improvements, integrated and tuned within the Athena engine.</p>"""
ba1d598210ddcd69372ab4c4a5d926ec1bc89fc6,"Thu, 01 Sep 2022 17:25:59 +0000",amazon-athena,analytics,https://aws.amazon.com/about-aws/whats-new/2022/09/amazon-athena-available-asia-pacific-jakarta-region/, Amazon Athena is now available in the AWS Asia Pacific (Jakarta) Region,"<p><a href=""https://aws.amazon.com/athena/"" rel=""noopener"" target=""_blank"">Amazon Athena</a> is an interactive query service that makes it easy to analyze data in Amazon S3 using standard SQL. Athena is serverless, so there is no infrastructure to manage, and you pay only for the queries that you run.</p>"
610511513a0813c1584be0e59814fd8625d9876b,"Thu, 21 Jul 2022 19:54:24 +0000",amazon-athena,analytics,https://aws.amazon.com/about-aws/whats-new/2022/07/amazon-athena-visual-query-analysis-tuning-tools/, Amazon Athena adds visual query analysis and tuning tools," <p><a href=""https://aws.amazon.com/athena/"" rel=""noopener"" target=""_blank"">Amazon Athena</a> users can now analyze and tune their queries using interactive, visual tools. Optimizing queries and debugging failures are challenging tasks that often require knowledge of query behavior and a careful approach to tuning query logic. With today’s launch, you can now use the Athena console to analyze your queries with tools that make it simpler to debug errors and improve performance.<br /> </p>"
242d88cbeb11f22430f37b5daca7922ffa3fd031,"Mon, 11 Jul 2022 18:43:51 +0000",amazon-athena,analytics,https://aws.amazon.com/about-aws/whats-new/2022/07/amazon-athena-enhances-console-api-parameterized-queries/, Amazon Athena enhances console and API support for parameterized queries," <p>Today, <a href=""https://aws.amazon.com/athena/"" rel=""noopener"" target=""_blank"">Amazon Athena</a> announced enhancements to its console and API which provide more flexibility when using parameterized queries. You can now run parameterized queries directly from the Athena console and an enhanced API that no longer requires you to prepare SQL statements in advance. With today’s launch, it is now easier than before to take advantage of the reusability, simplification, and security benefits of parameterized queries.<br /> </p>"
b022082c16c8a68a98e48beac7ad8123571585bd,"Fri, 07 Oct 2022 15:37:31 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/10/aws-jdbc-driver-postgresql-faster-database-failover/,Achieve faster database failover with Amazon Web Services JDBC Driver for PostgreSQL,"""<p>The AWS JDBC Driver for PostgreSQL is now generally available for use with your Amazon RDS or Amazon Aurora PostgreSQL-compatible edition database clusters. This wrapper driver is designed to work with the <a href=""""https://jdbc.postgresql.org/"""" rel=""""noopener"""" target=""""_blank"""">PostgreSQL community driver</a>&nbsp"
a1991d8c7b3785438046a84a361e542e9322c906,"Thu, 13 Oct 2022 21:47:10 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-aurora-postgresql-14-4-version/,Amazon Aurora supports PostgreSQL 14.4 version,"""<p>Following the announcement of <a href=""""https://www.postgresql.org/about/news/postgresql-144-released-2470/"""" rel=""""noopener"""" target=""""_blank"""">updates to the PostgreSQL database</a> by the open source community, AWS has updated Amazon Aurora PostgreSQL-Compatible Edition to support PostgreSQL 14.4. PostgreSQL 14.4 fixes an issue that could cause silent data corruption when using the <a href=""""https://www.postgresql.org/docs/current/sql-createindex.html"""" rel=""""noopener"""" target=""""_blank"""">CREATE INDEX CONCURRENTLY</a>&nbsp"
02797cb9951046ea61d9ba399143231bb5178fe8,"Wed, 05 Oct 2022 19:22:25 +0000",amazon-aurora,serverless,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-aurora-serverless-v2-supports-aws-cloudformation/,Amazon Aurora Serverless v2 now supports AWS CloudFormation,"""<p><a href=""""https://aws.amazon.com/rds/aurora/serverless/"""" rel=""""noopener"""" target=""""_blank"""">Amazon Aurora Serverless v2</a>, the next version of Aurora Serverless, now supports <a href=""""https://aws.amazon.com/cloudformation/"""" rel=""""noopener"""" target=""""_blank"""">AWS CloudFormation</a>. You can use AWS CloudFormation templates to deploy and modify Aurora Serverless v2 along with the rest of your AWS infrastructure in a secure, efficient, and repeatable manner. To learn more, read the AWS CloudFormation <a href=""""https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-rds-dbcluster.html"""" rel=""""noopener"""" target=""""_blank"""">user guide</a>.</p>"""
02797cb9951046ea61d9ba399143231bb5178fe8,"Wed, 05 Oct 2022 19:22:25 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-aurora-serverless-v2-supports-aws-cloudformation/,Amazon Aurora Serverless v2 now supports AWS CloudFormation,"""<p><a href=""""https://aws.amazon.com/rds/aurora/serverless/"""" rel=""""noopener"""" target=""""_blank"""">Amazon Aurora Serverless v2</a>, the next version of Aurora Serverless, now supports <a href=""""https://aws.amazon.com/cloudformation/"""" rel=""""noopener"""" target=""""_blank"""">AWS CloudFormation</a>. You can use AWS CloudFormation templates to deploy and modify Aurora Serverless v2 along with the rest of your AWS infrastructure in a secure, efficient, and repeatable manner. To learn more, read the AWS CloudFormation <a href=""""https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-rds-dbcluster.html"""" rel=""""noopener"""" target=""""_blank"""">user guide</a>.</p>"""
4e72071f6c29bf81689c8fca97de631ec672c73a,"Mon, 26 Sep 2022 21:01:38 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/09/amazon-aurora-supports-in-place-upgrades-mysql-5-7-8-0/,Amazon Aurora supports in-place upgrades from MySQL 5.7 to 8.0," <p>Starting today, you can perform an in-place upgrade of your <a href=""https://aws.amazon.com/rds/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora</a>&nbsp"
6f326b4c7d67102cf23629a4886905f1dc935550,"Wed, 17 Aug 2022 20:50:09 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-aurora-supports-ipv6/,Amazon Aurora now supports Internet Protocol Version 6 (IPv6)," <p><a href=""https://aws.amazon.com/rds/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora</a>&nbsp"
4bfe4c9d5075cfbab6c570f99dd6b6f845b4c2c5,"Tue, 09 Aug 2022 16:22:53 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-aurora-serverless-v1-postgresql-11-in-place-upgrade-postgresql-10/,Amazon Aurora Serverless v1 now supports PostgreSQL 11 and In-Place upgrade from PostgreSQL 10," <p><a href=""https://aws.amazon.com/rds/aurora/serverless/"" rel=""noopener"" target=""_blank"">Amazon Aurora Serverless</a>&nbsp"
10b7c6a24a35b3b90226fa3a5329f18fba2c47ec,"Fri, 15 Jul 2022 16:11:12 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/07/amazon-aurora-postgresql-compatible-edition-r6i-instances/,Amazon Aurora PostgreSQL-compatible edition now supports R6i instances," <p><a href=""https://aws.amazon.com/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora</a>&nbsp"
1bfb15c97a8a075662364c4ca2a0e6ec649f926b,"Wed, 22 Jun 2022 15:51:51 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-aurora-supports-postgresql-14/,Amazon Aurora now supports PostgreSQL 14,"<p>Amazon Aurora PostgreSQL-Compatible Edition now supports PostgreSQL major version 14 (14.3). <a href=""https://www.postgresql.org/docs/14/release-14.html"" rel=""noopener"" target=""_blank"">PostgreSQL 14</a>&nbsp"
7941c02d72640c4a1a65f99e63c34dcc06c55188,"Thu, 16 Jun 2022 20:02:58 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-aurora-serverless-v1-in-place-upgrade-mysql-5-6-5-7/,Amazon Aurora Serverless v1 supports in-place upgrade from MySQL 5.6  to 5.7,"<p>Amazon Aurora Serverless v1 now supports in-place upgrade from MySQL 5.6 to 5.7. Instead of backing up and restoring the database to the new version, you can upgrade with just a few clicks using the <a href=""https://console.aws.amazon.com/rds/home"" rel=""noopener"" target=""_blank"">Amazon RDS Management Console</a> or using the latest <a href=""https://aws.amazon.com/tools/"" rel=""noopener"" target=""_blank"">AWS SDK or CLI.</a> No new cluster is created in the process which means you keep the same endpoints and other characteristics of the cluster. The upgrade completes in minutes as no data needs to be copied to a new cluster volume. The upgrade can be applied immediately or during the maintenance window. Your database cluster will be unavailable during the upgrade. Review the <a href=""https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/aurora-serverless.modifying.html"" rel=""noopener"" target=""_blank"">Aurora documentation</a> to learn more.<br /> </p>"
d2b8f515d4a85e9a81bbeb96072fc345c2faf52c,"Fri, 10 Jun 2022 20:35:48 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-aurora-postgresql-supports-lo-module/, Amazon Aurora PostgreSQL supports LO module," <p><a href=""https://aws.amazon.com/rds/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora PostgreSQL-Compatible Edition</a> now supports the Large Objects (LO) module. The LO module provides support for managing Large Objects (also called LOs or BLOBs).</p>"
4d7b2e558ae17a2a35fdc327327c8ee88f0c51dd,"Fri, 10 Jun 2022 19:12:26 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-aurora-postgresql-compatible-edition-supports-zero-downtime-patching/, Amazon Aurora PostgreSQL-compatible edition now supports zero-downtime patching," <p><a href=""https://aws.amazon.com/rds/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora PostgreSQL-compatible edition</a> now supports zero-downtime patching (ZDP). With ZDP, customers can upgrade to a new PostgreSQL version and apply patches to their Aurora cluster without any downtime.<br /> </p>"
337147a452d1fa308db3f6ba3d04383fe4d318dd,"Fri, 10 Jun 2022 21:40:49 +0000",amazon-aurora,databases,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-aurora-supports-postgresql-versions-extensions/,"Amazon Aurora supports PostgreSQL 13.7, 12.11, 11.16, and 10.21 versions, and updated extensions","<p>Following the announcement of <a href=""https://www.postgresql.org/about/news/postgresql-143-137-1211-1116-and-1021-released-2449/"" rel=""noopener"" target=""_blank"">updates to the PostgreSQL database</a> by the open source community, we have updated <a href=""https://aws.amazon.com/rds/aurora/"" rel=""noopener"" target=""_blank"">Amazon Aurora PostgreSQL-Compatible Edition</a> to support PostgreSQL 13.7, 12.11, 11.16, and 10.21. These releases contain bug fixes and improvements by the PostgreSQL community. Refer to the <a href=""https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Aurora.VersionPolicy.html"" rel=""noopener"" target=""_blank"">Aurora version policy</a> to help you to decide how often to upgrade and how to plan your upgrade process.</p>"
180dcce2aa55dfdad2d87831441830ee31473764,"Fri, 07 Oct 2022 21:26:41 +0000",amazon-chime,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/10/amazon-chime-announces-mobile-apps-features-improve-meeting-experience/,Amazon Chime announces new mobile apps with features to improve your meeting experience,"""<p>New versions of the Amazon Chime iOS and Android mobile apps are being rolled out with a new experience designed to improve your Amazon Chime Meetings on mobile devices. This update introduces features that aim to make it easier for you to participate in meetings when you are away from a desk and on the move. The update includes a new roster screen, a new meeting join experience, new meeting controls, performance improvements, and more.&nbsp"
276588d80021b7a4abd49fd24746eab7f21a27bb,"Thu, 18 Aug 2022 16:50:09 +0000",amazon-chime,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-chime-sdk-streaming-ivs-elemental-medialive/, Amazon Chime SDK now supports streaming to Amazon IVS and Elemental MediaLive," <p>Amazon Chime SDK announces the launch of live connector pipelines that send real-time video from applications to streaming platforms such as Amazon Interactive Video Service (IVS) or AWS Elemental MediaLive. Amazon Chime SDK enables multi-party video sessions by letting developers add real-time voice and video to their web and mobile apps. Live connector helps to simplify the process of live streaming these sessions through a single API. Customer can send real-time video to streaming platforms such as AWS Elemental MediaLive, Amazon IVS, Twitch, YouTube Live, Facebook Live, and more.<br /> </p>"
27a856d88f129024745151505ad3844706a642fb,"Fri, 19 Aug 2022 18:46:09 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-chime-sdk-supports-signaling-client-c-plus-plus/, Amazon Chime SDK now supports signaling client in C++," <p>Amazon Chime SDK now supports connecting an open source signaling client implementation in C++. The Amazon Chime SDK lets developers add intelligent real-time audio, video, and screen share to their web and mobile applications. WebRTC is a common library for video conferencing applications, and the Amazon Chime SDK provides WebRTC based media clients in JavaScript, iOS and Android. However, some customers choose to bring their own custom WebRTC library and still want to connect server side to the Amazon Chime SDK.</p>"
6b2f3a915cdc584d2eecb62a65aed5d4dd45700c,"Thu, 18 Aug 2022 18:14:09 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-chime-sdk-video-compositing-merging-concatenation-webrtc-media-capture/, Amazon Chime SDK supports video compositing and merging (concatenation) for WebRTC media capture," <p>Amazon Chime SDK announces the release of concatenation that helps makes it easy to create a single file by concatenating media chunks including audio, video, content, and transcriptions created by Amazon Chime SDK media capture. Amazon Chime SDK enables multi-party video sessions by letting developers add real-time voice and video to their web and mobile apps. With concatenation, customers can create a single file from a multi-party video session that includes audio, individual or composited video, content, and transcriptions.<br /> </p>"
2697c3fe53d4c87b24909c670a904d50e2fe9d33,"Fri, 12 Aug 2022 20:32:16 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/08/amazon-chime-sdk-elastic-channels/, The Amazon Chime SDK announces elastic channels," <p>The Amazon Chime SDK enables developers to add intelligent real-time audio, video, and screen share to their web and mobile applications. Starting today, Amazon Chime SDK messaging supports large-scale chat experiences for up to one million users with elastic channels. Use cases include watch parties for sporting events, political events, or live entertainment with create elastic channels. Elastic channels help make it easy for you to create secure, scalable, moderated chat experiences for large audiences which you can use with your built in moderation features to help enforce brand, corporate, or community guidelines.</p>"
9103e9468b96587a9c5fe1ad4423b261f3cf8511,"Thu, 16 Jun 2022 19:56:37 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-chime-sdk-supports-100-webcam-video-streams/,Amazon Chime SDK now supports 100 webcam video streams,"<p>The Amazon Chime SDK now supports up to 100 webcam video streams per WebRTC session. The Amazon Chime SDK lets developers add intelligent real-time audio, video, and screen share to their web and mobile applications. Each client application can select up to 25 webcam video streams to display, enabling developers to create immersive video experiences that are bespoke for each user.</p>"
0e26d7a2113480105c10459577bc1f47dae82d05,"Thu, 09 Jun 2022 22:01:40 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-chime-sdk-supports-live-transcription-aws-govcloud-us/, Amazon Chime SDK now supports live transcription in AWS GovCloud (US)," <p>Developers can now use live transcription with Amazon Chime SDK in AWS GovCloud (US) Regions to generate live audio transcriptions. The Amazon Chime SDK lets developers add intelligent real-time audio, video, and screen share to their web and mobile applications. AWS GovCloud (US) allows U.S. government agencies and contractors to move communication workloads into the cloud while addressing their specific regulatory and compliance requirements. </p>"
3a7dbbfcae4270bcf1ff17e4be3f2783072243ab,"Mon, 06 Jun 2022 21:50:36 +0000",amazon-chime-sdk,business-applications,https://aws.amazon.com/about-aws/whats-new/2022/06/amazon-chime-sdk-messaging-conversation-apis/, Amazon Chime SDK announces messaging conversation APIs," <p>Amazon Chime SDK messaging enables developers to connect business users and their customers with secure, scalable messaging in their web and mobile applications. Starting today, developers have access to new APIs that provide the ability to search for specific channels as well as automatically pre-fetch information when clients connect to display the messaging channels that require users attention when opening their application. </p>"
